t,phi_mean,phi_var,phi_max,phi_min,saturation_frac,plastic_frac,crystallized_frac,config_flux_mean,rotation_mean,torsion_rms,coherence_C,exchange_X,dCdX,local_coherence_mean,drive_S,drive_D,drive_F,drive_TH,drive_B,drive_E,drive_IBT,drive_ZBT
106,0.5054257666791151,0.006874027572578203,0.7499443377990652,0.12173142138351413,0.0,0.17578125,0.0,0.009712830227006128,0.011081280595673614,0.1098776862588655,0.0421010409574041,617.8988568438701,-9.40497615862893e-05,0.844471808733453,0.13876705897117764,0.14139783604056105,0.0035129127207285627,9.018891960281723e-05,0.0,0.01704757773740153,0.007503360305013201,0.007414405992340707
107,0.5048402904523512,0.006771134384385615,0.760503816569579,0.11651063643027225,0.0,0.1767578125,0.0,0.009719583746457563,0.011096718825578743,0.11023242481994405,0.042546893601674934,611.2927235294062,-6.749071250116215e-05,0.8447280165582784,0.1387143974805393,0.14151921467015222,0.0035246674326973385,9.155736946893448e-05,0.0,0.017121545167421606,0.007508910593560377,0.007405754895253205
108,0.5045274092411773,0.0068154379050505325,0.7437157381326166,0.09624887219275562,0.0,0.177734375,0.0,0.009722519915555157,0.011096029980399949,0.11064497893864796,0.04273629321103331,605.7304599095144,-3.40508149741488e-05,0.8449375608449676,0.13864334799522382,0.14135528132665837,0.0035150510899798,8.717972077535665e-05,0.0,0.017083872328851134,0.007497596905724357,0.007411857789366885
109,0.5048654594130823,0.006782893260357355,0.7499436353589796,0.0850667598087624,0.0,0.17822265625,0.0,0.009716965441962471,0.011096518254355894,0.11088437422367381,0.04286551479310744,612.4168575023286,1.9326039213253244e-05,0.8452603936906683,0.13853664240212687,0.14126767458752965,0.003513732825896235,8.58592737489233e-05,0.0,0.017051826629696353,0.0074933037048135346,0.007419765273315018
110,0.5055817148906665,0.0067030865032302964,0.7344467764303069,0.08974807444727938,0.0,0.180908203125,0.0,0.009721197394824898,0.011085229313143083,0.11083916580150138,0.043114049354658436,624.9595662841384,1.9815062748760875e-05,0.8455451148281572,0.1382662604624551,0.14136232863566306,0.0035380814944410673,8.74755511718427e-05,0.0,0.017194385388891627,0.007497718950875778,0.007413648633570731
111,0.5067233769744688,0.0065448062922778515,0.7279920084161582,0.10036864896717776,0.0,0.184326171875,0.0,0.00972714072676129,0.011084502016614407,0.11081066739325346,0.04320410282708096,621.2467489063986,-2.4254754075015675e-05,0.8458204044951141,0.13793793432144394,0.14156288016938662,0.0035677928051862542,8.872530243277105e-05,0.0,0.017364740903958197,0.007505986591857083,0.007402675325433361
112,0.5083230041998004,0.006565511732365748,0.7426161218221398,0.1038217296658066,0.0,0.187255859375,0.0,0.009730698017610586,0.011074392662731695,0.1106760048971561,0.04336118685860412,610.8042379685005,-1.504274522261401e-05,0.8461697632015692,0.13769015838332133,0.14188254555285126,0.003598434892565616,8.65766613608678e-05,0.0,0.017506458308705553,0.007517789334414776,0.007382808048349702
113,0.5094932631527398,0.006486873944324097,0.7333224876688974,0.10177844390201511,0.0,0.191650390625,0.0,0.009733553668016169,0.01106639346266698,0.11082679537017372,0.04342841008038763,613.5530364093917,2.445549327425861e-05,0.8464676366668009,0.13720426892223495,0.14233044117594412,0.0036328267269003472,9.256142973042613e-05,0.0,0.017793439891816813,0.007542001723821853,0.007359159638553661
114,0.5104308744083796,0.0063194839323756705,0.7236926180662031,0.11583617632593661,0.0,0.1943359375,0.0,0.009736521215417923,0.011081045629509196,0.11120365628162572,0.04343512366590391,616.6407846909776,2.1742658092684506e-06,0.8468117815896996,0.1369406730556169,0.14265811368276718,0.0036474247323242627,9.245225250583594e-05,0.0,0.01794546806970103,0.007556176521080587,0.007343327081315959
115,0.5110752961876558,0.006402116246501808,0.7208380801886862,0.10848073469231848,0.0,0.19921875,0.0,0.009729195049420148,0.011078006403971621,0.11130434851383458,0.043584461024155995,622.9225137152304,2.3773288799233413e-05,0.8471061673792941,0.13648514551783197,0.1429206448343463,0.003674948855388903,9.262267353242204e-05,0.0,0.018161350386766868,0.007565775078977294,0.007324176359791457
116,0.5105743110530214,0.006341377001193667,0.7487624622292387,0.10904376924938407,0.0,0.203125,0.0,0.009729486097642312,0.011072995065136695,0.11171382984637467,0.043873019839533435,627.4437240508748,6.382335568475787e-05,0.8473922523081453,0.13603253032044868,0.14310108293254364,0.003694818715368997,9.88132765813161e-05,0.0,0.018397792482301507,0.007578102478596586,0.007319026953682273
117,0.5111513833679164,0.006170689711933171,0.747717414072455,0.11004385396093712,0.0,0.205810546875,0.0,0.009727784581933052,0.011068854963352701,0.11177986333202394,0.04398419444358376,624.3188594449831,-3.557741472725241e-05,0.8477040748452884,0.13577636501831092,0.14296080709484602,0.0037006266206009598,9.661966217615635e-05,0.0,0.0184924858809819,0.007569939622265534,0.0073217690260767
118,0.5116684030761995,0.006141017723744696,0.769415180477775,0.08839286575776678,0.0,0.20751953125,0.0,0.009734192719077274,0.011070258946040776,0.11234654944673927,0.0440644617033823,613.5182844375881,-7.431758007660527e-06,0.8480191107299546,0.13567254947916274,0.1431223873430166,0.0037207634960561148,9.595491634590964e-05,0.0,0.01854721847630554,0.007574384152573124,0.007308525989023072
119,0.512231584303358,0.006089101097240413,0.7655083860520637,0.08296777437076257,0.0,0.209716796875,0.0,0.009737765672185327,0.011064421119036199,0.11224536206594275,0.044311727081892724,616.475533627334,8.361330501595934e-05,0.8483312481830079,0.1354556759171059,0.1432671528613359,0.003741642254794877,9.781797399871782e-05,0.0,0.01868422798481552,0.007581464542917524,0.007301715281200183
120,0.5130454496130383,0.005925947453366704,0.7644147236137078,0.07924348068568327,0.0,0.21484375,0.0,0.009742726366307908,0.011061580828953303,0.1123411078265809,0.04450891279625975,619.1119707935395,7.479249530184206e-05,0.8485568417703397,0.13493977321856937,0.14342484360494026,0.00377332974148314,0.00010124280697843541,0.0,0.018956332838869935,0.007589601391170083,0.007290679844384996
121,0.513893333342178,0.005907033200991454,0.741464812134516,0.09146960227355315,0.0,0.216796875,0.0,0.009746286986804215,0.011062096369076855,0.11253931391929142,0.04493481129557521,608.5598267085769,-4.036132333734782e-05,0.8489166546732589,0.13480531872109308,0.14365272589165073,0.0037813033781617213,9.905258396413162e-05,0.0,0.01904007337187794,0.007597447501306911,0.007274161116418411
122,0.5136912339703175,0.005934951140796795,0.7412424396902946,0.10167891328904463,0.0,0.21875,0.0,0.009747615084501253,0.011058570485794991,0.11219732356774871,0.04509881598577392,613.6395213590993,3.228632850634989e-05,0.8492707998409698,0.13460624639494073,0.14389013333580988,0.003782555261428833,0.00010172770174143468,0.0,0.019178589499709287,0.007609555057419781,0.007262470971452982
123,0.5142050670009534,0.005850202504789514,0.7468950372445821,0.10619715777582492,0.0,0.21630859375,0.0,0.00975188229833824,0.011053057431813586,0.11211709913207529,0.045200632118748564,616.3931740161393,3.697493680415339e-05,0.8496223029888583,0.13485243717295156,0.14383354551168887,0.0037688577647704054,0.00010014897835107518,0.0,0.019063840033347053,0.007606897076884194,0.00726566906646499
124,0.514035300918954,0.005804094083161132,0.7523368827861722,0.11307848069290159,0.0,0.21533203125,0.0,0.009750362508168976,0.01105236791051754,0.11204520107147237,0.045335008737418636,619.689596927848,4.076437467800985e-05,0.8499086455965714,0.13499675625583937,0.14397741876026698,0.0037655699601730768,0.00010016211991149596,0.0,0.01901571949552012,0.007612472523832712,0.007254855234550271
125,0.5134824749873941,0.005627179747447589,0.7566113087730035,0.10690304152414191,0.0,0.216064453125,0.0,0.009754334116464442,0.011047572372688007,0.11159821514504849,0.04546623056562618,628.8911377243182,1.426085381894765e-05,0.850175564393655,0.13492008042297077,0.14392988425730713,0.003759350099335512,9.704084661799761e-05,0.0,0.019001876540240943,0.007608174275042869,0.007255909385182915
126,0.5145507126050495,0.0055191835319137565,0.7448687588693064,0.1199496980991683,0.0,0.216796875,0.0,0.009757552036011505,0.011043303230479255,0.11176701411565164,0.045556883271594205,636.2178885771447,1.2372838627787222e-05,0.8504820798638264,0.13493068744127718,0.14377509299647034,0.003754631898352439,9.126832258257698e-05,0.0,0.018965683330673076,0.007595621720825478,0.007256978823264364
127,0.5146765553922703,0.005450665631377447,0.7377300500364338,0.10723803869675409,0.0,0.21630859375,0.0,0.00976178366146006,0.011034020815560139,0.1120290413075611,0.045894943127867245,637.7938979527778,0.00021450370886101524,0.8507226908642732,0.1350239976766779,0.14407419952941386,0.003748380634775174,9.135025791084417e-05,0.0,0.018958387624620845,0.007608163354275749,0.007239949084013129
128,0.5164276506778496,0.005466254633007591,0.7269232412216026,0.11627624387470138,0.0,0.2177734375,0.0,0.009767023176707145,0.011023833535352082,0.11223784907045373,0.04616068622835781,649.4018443994546,2.289320524619104e-05,0.8509944762987923,0.1348832053530365,0.14410943550983568,0.0037558211791632384,8.968663954113601e-05,0.0,0.018981927969214312,0.007607931366976271,0.0072376720505309584
129,0.5170541301442653,0.005547052541235019,0.7148081833731256,0.11312603026954933,0.0,0.2197265625,0.0,0.009765936593973297,0.011010168476877457,0.11238858938384547,0.04630813643582427,650.352560507227,0.0001550938353321269,0.851275128176535,0.1346572653553158,0.1445997421897979,0.0037801628329343488,9.552027637800385e-05,0.0,0.019182046361758166,0.007634335458585055,0.007214504754600563
130,0.5164967211445314,0.005554231475657373,0.7293320764905488,0.10292178507287184,0.0,0.221923828125,0.0,0.009765795690123896,0.011009764555449716,0.11267107636868472,0.046413223772505084,641.7346879128374,-1.219411583657267e-05,0.8515258873392935,0.13436958522654305,0.1447751564403943,0.003806616408919973,9.978032578713507e-05,0.0,0.019338724029029253,0.007645727224748322,0.007208733238075108
